snapshot_date,country_code,product_name,model_number,currency,price_local,sale_price_local,gender_segment,size_label,category,subcategory,product_id,sku,base_model_number,brand_name,color_name,size_count,size_labels,available_size_count,availability,availability_units,availability_status,in_stock,discount_pct,rating,rating_count,badge_texts,product_url,canonical_url,image_url,best_for_ids,seen_market_count,seen_markets,market_record_source,size_record_source
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,116CM,轻运动,男童 轻运动,KH0210,4069987394386,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,122CM,轻运动,男童 轻运动,KH0210,4069987394478,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,128CM,轻运动,男童 轻运动,KH0210,4069987394393,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,134CM,轻运动,男童 轻运动,KH0210,4069987394416,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,140CM,轻运动,男童 轻运动,KH0210,4069987394430,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,146CM,轻运动,男童 轻运动,KH0210,4069987394461,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,152CM,轻运动,男童 轻运动,KH0210,4069987394379,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,158CM,轻运动,男童 轻运动,KH0210,4069987394454,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,164CM,轻运动,男童 轻运动,KH0210,4069987394423,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,170CM,轻运动,男童 轻运动,KH0210,4069987394485,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JK CC SS TEE 速干运动休闲短袖T恤,V7672,CNY,169,169.0,男童,176CM,轻运动,男童 轻运动,KH0210,4069987394409,,adidas,汉玉白/黑色,12,110CM | 116CM | 122CM | 128CM | 134CM | 140CM | 146CM | 152CM | 158CM | 164CM | 170CM | 176CM,12,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KH0210,https://www.adidas.com.cn/pdp?articleId=KH0210,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1ODY0MWQ3NDk2OWNmLWIxMzgtNDE5NC1iZTg3.jpg,[],1,CN,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,2XL,足球,男子 运动表现,KB4452,4068818515624,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,3XL,足球,男子 运动表现,KB4452,4068818515556,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,4XL,足球,男子 运动表现,KB4452,4068818515563,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,L,足球,男子 运动表现,KB4452,4068818515600,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,M,足球,男子 运动表现,KB4452,4068818515617,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,S,足球,男子 运动表现,KB4452,4068818515549,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,XL,足球,男子 运动表现,KB4452,4068818515570,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,JUVE OG TT 尤文图斯足球休闲文化夹克外套,V5080,CNY,699,699.0,男子,XS,足球,男子 运动表现,KB4452,4068818515518,,adidas,黑色,8,XS | S | M | L | XL | 2XL | 3XL | 4XL,8,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KB4452,https://www.adidas.com.cn/pdp?articleId=KB4452,https://static1.adidas.com.cn/t395/MTc2Mjk5OTEwNTgwMTE1OWY4MzU4LWJlMWEtNDIyNi05OTZm.jpeg,[],3,CN | JP | MX,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,104CM,,男童 ORIGINALS,KG3340,4069987390692,,adidas,白/传奇墨水蓝,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3340,https://www.adidas.com.cn/pdp?articleId=KG3340,https://static1.adidas.com.cn/t395/MTc3MTkyMTg0NzY2M2IwMmZkNzQ1LThlMTItNGVjNC05Y2E5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,110CM,,男童 ORIGINALS,KG3340,4069987390647,,adidas,白/传奇墨水蓝,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3340,https://www.adidas.com.cn/pdp?articleId=KG3340,https://static1.adidas.com.cn/t395/MTc3MTkyMTg0NzY2M2IwMmZkNzQ1LThlMTItNGVjNC05Y2E5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,116CM,,男童 ORIGINALS,KG3340,4069987394331,,adidas,白/传奇墨水蓝,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3340,https://www.adidas.com.cn/pdp?articleId=KG3340,https://static1.adidas.com.cn/t395/MTc3MTkyMTg0NzY2M2IwMmZkNzQ1LThlMTItNGVjNC05Y2E5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,122CM,,男童 ORIGINALS,KG3340,4069987390722,,adidas,白/传奇墨水蓝,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3340,https://www.adidas.com.cn/pdp?articleId=KG3340,https://static1.adidas.com.cn/t395/MTc3MTkyMTg0NzY2M2IwMmZkNzQ1LThlMTItNGVjNC05Y2E5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,128CM,,男童 ORIGINALS,KG3340,4069987390661,,adidas,白/传奇墨水蓝,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3340,https://www.adidas.com.cn/pdp?articleId=KG3340,https://static1.adidas.com.cn/t395/MTc3MTkyMTg0NzY2M2IwMmZkNzQ1LThlMTItNGVjNC05Y2E5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,92CM,,男童 ORIGINALS,KG3340,4069987390630,,adidas,白/传奇墨水蓝,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3340,https://www.adidas.com.cn/pdp?articleId=KG3340,https://static1.adidas.com.cn/t395/MTc3MTkyMTg0NzY2M2IwMmZkNzQ1LThlMTItNGVjNC05Y2E5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,98CM,,男童 ORIGINALS,KG3340,4069987390654,,adidas,白/传奇墨水蓝,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3340,https://www.adidas.com.cn/pdp?articleId=KG3340,https://static1.adidas.com.cn/t395/MTc3MTkyMTg0NzY2M2IwMmZkNzQ1LThlMTItNGVjNC05Y2E5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,104CM,,男童 ORIGINALS,KG3341,4069987405907,,adidas,乳白色/森林绿,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3341,https://www.adidas.com.cn/pdp?articleId=KG3341,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1MjI0NmQyNTdjZGUxLWRiNjAtNGFlOC04MTU1.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,110CM,,男童 ORIGINALS,KG3341,4069987405945,,adidas,乳白色/森林绿,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3341,https://www.adidas.com.cn/pdp?articleId=KG3341,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1MjI0NmQyNTdjZGUxLWRiNjAtNGFlOC04MTU1.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,116CM,,男童 ORIGINALS,KG3341,4069987405938,,adidas,乳白色/森林绿,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3341,https://www.adidas.com.cn/pdp?articleId=KG3341,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1MjI0NmQyNTdjZGUxLWRiNjAtNGFlOC04MTU1.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,122CM,,男童 ORIGINALS,KG3341,4069987406027,,adidas,乳白色/森林绿,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3341,https://www.adidas.com.cn/pdp?articleId=KG3341,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1MjI0NmQyNTdjZGUxLWRiNjAtNGFlOC04MTU1.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,128CM,,男童 ORIGINALS,KG3341,4069987406003,,adidas,乳白色/森林绿,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3341,https://www.adidas.com.cn/pdp?articleId=KG3341,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1MjI0NmQyNTdjZGUxLWRiNjAtNGFlOC04MTU1.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,92CM,,男童 ORIGINALS,KG3341,4069987406034,,adidas,乳白色/森林绿,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3341,https://www.adidas.com.cn/pdp?articleId=KG3341,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1MjI0NmQyNTdjZGUxLWRiNjAtNGFlOC04MTU1.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LK BB TS 运动短袖套装,HO049,CNY,469,469.0,男童,98CM,,男童 ORIGINALS,KG3341,4069987405914,,adidas,乳白色/森林绿,7,104CM | 110CM | 116CM | 122CM | 128CM | 92CM | 98CM,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3341,https://www.adidas.com.cn/pdp?articleId=KG3341,https://static1.adidas.com.cn/t395/MTc3MTkyMTg1MjI0NmQyNTdjZGUxLWRiNjAtNGFlOC04MTU1.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LO TEE 运动短袖V领T恤,RD662,CNY,299,299.0,男童,128CM,,男童 ORIGINALS,KE2841,4068817100357,,adidas,白色/黑色,5,128CM | 140CM | 152CM | 164CM | 176CM,5,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KE2841,https://www.adidas.com.cn/pdp?articleId=KE2841,https://static1.adidas.com.cn/t395/MTc2NzQ5ODMyMDc4MzNhYWI3OWI3LWU2MGMtNGJlOS1iNWVj.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LO TEE 运动短袖V领T恤,RD662,CNY,299,299.0,男童,140CM,,男童 ORIGINALS,KE2841,4068817100395,,adidas,白色/黑色,5,128CM | 140CM | 152CM | 164CM | 176CM,5,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KE2841,https://www.adidas.com.cn/pdp?articleId=KE2841,https://static1.adidas.com.cn/t395/MTc2NzQ5ODMyMDc4MzNhYWI3OWI3LWU2MGMtNGJlOS1iNWVj.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LO TEE 运动短袖V领T恤,RD662,CNY,299,299.0,男童,152CM,,男童 ORIGINALS,KE2841,4068817100418,,adidas,白色/黑色,5,128CM | 140CM | 152CM | 164CM | 176CM,5,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KE2841,https://www.adidas.com.cn/pdp?articleId=KE2841,https://static1.adidas.com.cn/t395/MTc2NzQ5ODMyMDc4MzNhYWI3OWI3LWU2MGMtNGJlOS1iNWVj.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LO TEE 运动短袖V领T恤,RD662,CNY,299,299.0,男童,164CM,,男童 ORIGINALS,KE2841,4068817100432,,adidas,白色/黑色,5,128CM | 140CM | 152CM | 164CM | 176CM,5,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KE2841,https://www.adidas.com.cn/pdp?articleId=KE2841,https://static1.adidas.com.cn/t395/MTc2NzQ5ODMyMDc4MzNhYWI3OWI3LWU2MGMtNGJlOS1iNWVj.jpg,[],1,CN,api,api_exact
2026-03-09,CN,LO TEE 运动短袖V领T恤,RD662,CNY,299,299.0,男童,176CM,,男童 ORIGINALS,KE2841,4068817100425,,adidas,白色/黑色,5,128CM | 140CM | 152CM | 164CM | 176CM,5,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KE2841,https://www.adidas.com.cn/pdp?articleId=KE2841,https://static1.adidas.com.cn/t395/MTc2NzQ5ODMyMDc4MzNhYWI3OWI3LWU2MGMtNGJlOS1iNWVj.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MER SA FL CAP 银箭系列梅赛德斯AMG马石油F1车队帽子,DWB47,CNY,299,299.0,中性,OSFM,赛车,中性 运动表现,KR6751,4069987534188,,adidas,花岗岩灰,2,OSFW | OSFM,2,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KR6751,https://www.adidas.com.cn/pdp?articleId=KR6751,https://static1.adidas.com.cn/t395/MTc3MjEwMDQxNTY3MzQ3ZWI5OTExLThhMDQtNDU2MS04ZTdi.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MER SA FL CAP 银箭系列梅赛德斯AMG马石油F1车队帽子,DWB47,CNY,299,299.0,中性,OSFW,赛车,中性 运动表现,KR6751,4069987534164,,adidas,花岗岩灰,2,OSFW | OSFM,2,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KR6751,https://www.adidas.com.cn/pdp?articleId=KR6751,https://static1.adidas.com.cn/t395/MTc3MjEwMDQxNTY3MzQ3ZWI5OTExLThhMDQtNDU2MS04ZTdi.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MER SA TOTE 银箭系列梅赛德斯AMG马石油F1车队托特包,ZR208,CNY,599,599.0,中性,NS,赛车,中性 运动表现,KF6043,4068819193845,,adidas,汉玉白/花岗岩灰,1,NS,1,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KF6043,https://www.adidas.com.cn/pdp?articleId=KF6043,https://static1.adidas.com.cn/t395/MTc2OTM5ODk0MDY0OTI2OGVhZGE3LWVjYjUtNGE3Zi04YWU3.jpeg,[],1,CN,api,api_exact
2026-03-09,CN,MT NATURE G TEE 户外运动宽松短袖T恤,DI218,CNY,329,329.0,中性,2XL,户外,中性 TERREX,KG3848,4069989213074,,adidas,黑色,7,2XS | XS | S | M | L | XL | 2XL,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3848,https://www.adidas.com.cn/pdp?articleId=KG3848,https://static1.adidas.com.cn/t395/MTc3MjE1NjYwODU4NGEwNjBkNDJiLWE4NWMtNGZlYi1iNjJl.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MT NATURE G TEE 户外运动宽松短袖T恤,DI218,CNY,329,329.0,中性,2XS,户外,中性 TERREX,KG3848,4069989209367,,adidas,黑色,7,2XS | XS | S | M | L | XL | 2XL,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3848,https://www.adidas.com.cn/pdp?articleId=KG3848,https://static1.adidas.com.cn/t395/MTc3MjE1NjYwODU4NGEwNjBkNDJiLWE4NWMtNGZlYi1iNjJl.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MT NATURE G TEE 户外运动宽松短袖T恤,DI218,CNY,329,329.0,中性,L,户外,中性 TERREX,KG3848,4069989209299,,adidas,黑色,7,2XS | XS | S | M | L | XL | 2XL,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3848,https://www.adidas.com.cn/pdp?articleId=KG3848,https://static1.adidas.com.cn/t395/MTc3MjE1NjYwODU4NGEwNjBkNDJiLWE4NWMtNGZlYi1iNjJl.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MT NATURE G TEE 户外运动宽松短袖T恤,DI218,CNY,329,329.0,中性,M,户外,中性 TERREX,KG3848,4069989213128,,adidas,黑色,7,2XS | XS | S | M | L | XL | 2XL,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3848,https://www.adidas.com.cn/pdp?articleId=KG3848,https://static1.adidas.com.cn/t395/MTc3MjE1NjYwODU4NGEwNjBkNDJiLWE4NWMtNGZlYi1iNjJl.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MT NATURE G TEE 户外运动宽松短袖T恤,DI218,CNY,329,329.0,中性,S,户外,中性 TERREX,KG3848,4069989213036,,adidas,黑色,7,2XS | XS | S | M | L | XL | 2XL,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3848,https://www.adidas.com.cn/pdp?articleId=KG3848,https://static1.adidas.com.cn/t395/MTc3MjE1NjYwODU4NGEwNjBkNDJiLWE4NWMtNGZlYi1iNjJl.jpg,[],1,CN,api,api_exact
2026-03-09,CN,MT NATURE G TEE 户外运动宽松短袖T恤,DI218,CNY,329,329.0,中性,XL,户外,中性 TERREX,KG3848,4069989209282,,adidas,黑色,7,2XS | XS | S | M | L | XL | 2XL,7,ON,true,AVAILABLE,true,0.0,,,即将发售 | 新品,https://www.adidas.com.cn/pdp?articleId=KG3848,https://www.adidas.com.cn/pdp?articleId=KG3848,https://static1.adidas.com.cn/t395/MTc3MjE1NjYwODU4NGEwNjBkNDJiLWE4NWMtNGZlYi1iNjJl.jpg,[],1,CN,api,api_exact
